QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1
Splitting_hERG_Dataset_filtered.tsv_00827	True	1	0.48768	0.51232
Splitting_hERG_Dataset_filtered.tsv_00837	True	1	0.39091	0.60909
Splitting_hERG_Dataset_filtered.tsv_00838	True	1	0.39091	0.60909
Splitting_hERG_Dataset_filtered.tsv_00839	True	1	0.39091	0.60909
Splitting_hERG_Dataset_filtered.tsv_00859	True	1	0.39504	0.60496
Splitting_hERG_Dataset_filtered.tsv_00860	True	1	0.41449	0.58551
Splitting_hERG_Dataset_filtered.tsv_00861	False	1	0.41449	0.58551
Splitting_hERG_Dataset_filtered.tsv_00862	True	1	0.41451	0.58549
Splitting_hERG_Dataset_filtered.tsv_00863	False	1	0.41451	0.58549
Splitting_hERG_Dataset_filtered.tsv_00880	True	1	0.35466	0.64534
Splitting_hERG_Dataset_filtered.tsv_00881	True	1	0.35466	0.64534
Splitting_hERG_Dataset_filtered.tsv_00884	True	1	0.46177	0.53823
Splitting_hERG_Dataset_filtered.tsv_00900	True	1	0.40931	0.59069
Splitting_hERG_Dataset_filtered.tsv_00901	True	1	0.40931	0.59069
Splitting_hERG_Dataset_filtered.tsv_00912	False	0	0.56336	0.43664
Splitting_hERG_Dataset_filtered.tsv_00913	False	0	0.53861	0.46139
Splitting_hERG_Dataset_filtered.tsv_00914	False	0	0.53861	0.46139
Splitting_hERG_Dataset_filtered.tsv_00915	False	1	0.42116	0.57884
Splitting_hERG_Dataset_filtered.tsv_00926	False	1	0.47841	0.52159
Splitting_hERG_Dataset_filtered.tsv_00927	True	1	0.47841	0.52159
Splitting_hERG_Dataset_filtered.tsv_00928	True	1	0.39423	0.60577
Splitting_hERG_Dataset_filtered.tsv_00929	False	1	0.39423	0.60577
Splitting_hERG_Dataset_filtered.tsv_00930	True	1	0.41346	0.58654
Splitting_hERG_Dataset_filtered.tsv_00941	True	1	0.3931	0.6069
Splitting_hERG_Dataset_filtered.tsv_00942	True	1	0.39669	0.60331
Splitting_hERG_Dataset_filtered.tsv_00944	True	1	0.3894	0.6106
Splitting_hERG_Dataset_filtered.tsv_00949	True	0	0.61784	0.38216
Splitting_hERG_Dataset_filtered.tsv_00956	True	1	0.44153	0.55847
Splitting_hERG_Dataset_filtered.tsv_00962	False	1	0.46768	0.53232
Splitting_hERG_Dataset_filtered.tsv_00963	True	1	0.46768	0.53232
Splitting_hERG_Dataset_filtered.tsv_00964	True	1	0.46768	0.53232
Splitting_hERG_Dataset_filtered.tsv_00969	True	1	0.39388	0.60612
Splitting_hERG_Dataset_filtered.tsv_00970	True	1	0.39088	0.60912
Splitting_hERG_Dataset_filtered.tsv_00975	False	1	0.49128	0.50872
Splitting_hERG_Dataset_filtered.tsv_00976	False	1	0.49128	0.50872
Splitting_hERG_Dataset_filtered.tsv_00985	True	1	0.45008	0.54992
Splitting_hERG_Dataset_filtered.tsv_00994	False	1	0.44261	0.55739
Splitting_hERG_Dataset_filtered.tsv_00997	False	0	0.56244	0.43756
Splitting_hERG_Dataset_filtered.tsv_00998	False	0	0.56244	0.43756
Splitting_hERG_Dataset_filtered.tsv_00999	False	1	0.49303	0.50697
Splitting_hERG_Dataset_filtered.tsv_01000	False	1	0.49303	0.50697
Splitting_hERG_Dataset_filtered.tsv_01009	True	1	0.37656	0.62344
Splitting_hERG_Dataset_filtered.tsv_01010	True	1	0.37656	0.62344
Splitting_hERG_Dataset_filtered.tsv_01016	True	1	0.45563	0.54437
Splitting_hERG_Dataset_filtered.tsv_01017	True	1	0.39455	0.60545
Splitting_hERG_Dataset_filtered.tsv_01018	True	1	0.39455	0.60545
Splitting_hERG_Dataset_filtered.tsv_01019	False	0	0.62148	0.37852
Splitting_hERG_Dataset_filtered.tsv_01020	False	0	0.62148	0.37852
Splitting_hERG_Dataset_filtered.tsv_01026	True	1	0.41007	0.58993
Splitting_hERG_Dataset_filtered.tsv_01027	True	1	0.41007	0.58993
Splitting_hERG_Dataset_filtered.tsv_01038	True	1	0.39819	0.60181
Splitting_hERG_Dataset_filtered.tsv_01044	True	1	0.42837	0.57163
Splitting_hERG_Dataset_filtered.tsv_01047	False	0	0.77755	0.22245
Splitting_hERG_Dataset_filtered.tsv_01054	False	1	0.44609	0.55391
Splitting_hERG_Dataset_filtered.tsv_01057	False	1	0.39138	0.60862
Splitting_hERG_Dataset_filtered.tsv_01058	False	1	0.39138	0.60862
Splitting_hERG_Dataset_filtered.tsv_01059	True	1	0.37649	0.62351
Splitting_hERG_Dataset_filtered.tsv_01063	True	1	0.36344	0.63656
Splitting_hERG_Dataset_filtered.tsv_01070	False	1	0.3934	0.6066
Splitting_hERG_Dataset_filtered.tsv_01071	True	1	0.3934	0.6066
Splitting_hERG_Dataset_filtered.tsv_01077	False	1	0.47979	0.52021
Splitting_hERG_Dataset_filtered.tsv_01078	False	1	0.47979	0.52021
Splitting_hERG_Dataset_filtered.tsv_01082	True	1	0.42467	0.57533
Splitting_hERG_Dataset_filtered.tsv_01084	True	1	0.41524	0.58476
Splitting_hERG_Dataset_filtered.tsv_01085	True	1	0.41524	0.58476
Splitting_hERG_Dataset_filtered.tsv_01087	True	1	0.40158	0.59842
Splitting_hERG_Dataset_filtered.tsv_01091	False	1	0.42289	0.57711
Splitting_hERG_Dataset_filtered.tsv_01092	True	1	0.42289	0.57711
Splitting_hERG_Dataset_filtered.tsv_01094	True	0	0.54543	0.45457
Splitting_hERG_Dataset_filtered.tsv_01098	True	1	0.39131	0.60869
Splitting_hERG_Dataset_filtered.tsv_01108	True	1	0.38181	0.61819
Splitting_hERG_Dataset_filtered.tsv_01109	False	1	0.38181	0.61819
Splitting_hERG_Dataset_filtered.tsv_01110	True	1	0.38181	0.61819
Splitting_hERG_Dataset_filtered.tsv_01131	True	1	0.38968	0.61032
Splitting_hERG_Dataset_filtered.tsv_01133	True	1	0.43283	0.56717
Splitting_hERG_Dataset_filtered.tsv_01136	True	1	0.39097	0.60903
Splitting_hERG_Dataset_filtered.tsv_01137	True	1	0.39097	0.60903
Splitting_hERG_Dataset_filtered.tsv_01138	False	1	0.39097	0.60903
Splitting_hERG_Dataset_filtered.tsv_01143	True	1	0.36384	0.63616
Splitting_hERG_Dataset_filtered.tsv_01144	True	1	0.36384	0.63616
Splitting_hERG_Dataset_filtered.tsv_01146	False	1	0.39136	0.60864
Splitting_hERG_Dataset_filtered.tsv_01147	True	1	0.39728	0.60272
